LabVIEW Measurement,
Writer_Version,2
Reader_Version,2
Separator,Comma
Decimal_Separator,.
Multi_Headings,No
X_Columns,Multi
Time_Pref,Absolute
Operator,gaudettelab
Date,2014/11/04
Time,10:14:38.826726649942553953
***End_of_Header***,
,
Channels,1,
Samples,1478,
Date,2014/11/04,
Time,10:21:52.103508749942928431,
Y_Unit_Label,Volts,
X_Dimension,Time,
X0,0.0000000000000000E+0,
Delta_X,0.004000,
***End_of_Header***,,
X_Value,Dev1/ai0,Comment
5.188000,96.989982
5.192000,93.570178
5.196000,89.821546
5.200000,84.050626
5.204000,75.122963
5.208000,62.348018
5.212000,54.061566
5.216000,48.487941
5.220000,44.936604
5.224000,43.045846
5.228000,42.322426
5.232000,42.207336
5.236000,42.667695
5.240000,42.947198
5.244000,43.506205
5.248000,44.098094
5.252000,44.426922
5.256000,44.591336
5.260000,45.199666
5.264000,46.350562
5.268000,47.485017
5.272000,48.126231
5.276000,48.389293
5.280000,48.783886
5.284000,48.833210
5.288000,48.027582
5.292000,47.205514
5.296000,47.041100
5.300000,47.780962
5.304000,50.822616
5.308000,59.552984
5.312000,73.182881
5.316000,86.220887
5.320000,95.937734
5.324000,101.840184
5.328000,105.325753
5.332000,107.397365
5.336000,108.104343
5.340000,107.380923
5.344000,106.230028
5.348000,104.766747
5.352000,102.678694
5.356000,99.752131
5.360000,96.759803
5.364000,93.981212
5.368000,90.380553
5.372000,84.099950
5.376000,75.172287
5.380000,62.939907
5.384000,54.817869
5.388000,48.635913
5.392000,44.673542
5.396000,43.111612
5.400000,42.766343
5.404000,42.141571
5.408000,42.223778
5.412000,42.996522
5.416000,43.950122
5.420000,44.130977
5.424000,44.065212
5.428000,44.476246
5.432000,45.512052
5.436000,46.399887
5.440000,47.106866
5.444000,47.797403
5.448000,48.685237
5.452000,48.964741
5.456000,48.537265
5.460000,47.731638
5.464000,47.419252
5.468000,47.369928
5.472000,47.517900
5.476000,50.362257
5.480000,59.520102
5.484000,73.265088
5.488000,85.826294
5.492000,95.263638
5.496000,101.675770
5.500000,105.490167
5.504000,107.282275
5.508000,107.512454
5.512000,107.249392
5.516000,106.509531
5.520000,104.766747
5.524000,102.284101
5.528000,99.571276
5.532000,97.088630
5.536000,94.063419
5.540000,90.018842
5.544000,84.034185
5.548000,75.566880
5.552000,63.318059
5.556000,54.571249
5.560000,48.422175
5.564000,44.903722
5.568000,43.473322
5.572000,42.503281
5.576000,41.911392
5.580000,42.421074
5.584000,43.308908
5.588000,43.884356
5.592000,43.802150
5.596000,44.081653
5.600000,44.772191
5.604000,45.512052
5.608000,46.136825
5.612000,47.156190
5.616000,48.257762
5.620000,48.767444
5.624000,48.619472
5.628000,48.389293
5.632000,48.076907
5.636000,47.550783
5.640000,47.041100
5.644000,47.320603
5.648000,50.691085
5.652000,59.832488
5.656000,72.985585
5.660000,85.431701
5.664000,95.411611
5.668000,101.873067
5.672000,105.210664
5.676000,106.821917
5.680000,107.643985
5.684000,107.528896
5.688000,106.345118
5.692000,104.355713
5.696000,102.185453
5.700000,99.883662
5.704000,97.006423
5.708000,93.603060
5.712000,89.887312
5.716000,84.264364
5.720000,75.533997
5.724000,62.956348
5.728000,54.489042
5.732000,48.734561
5.736000,45.101018
5.740000,43.045846
5.744000,42.338867
5.748000,42.174454
5.752000,42.618371
5.756000,42.947198
5.760000,43.489764
5.764000,44.081653
5.768000,44.509129
5.772000,44.640660
5.776000,45.150342
5.780000,46.202590
5.784000,47.435693
5.788000,48.093348
5.792000,48.389293
5.796000,48.685237
5.800000,48.833210
5.804000,48.093348
5.808000,47.221955
5.812000,47.008217
5.816000,47.600107
5.820000,50.247168
5.824000,58.221233
5.828000,71.472979
5.832000,84.560309
5.836000,94.688190
5.840000,100.935909
5.844000,104.618774
5.848000,106.887683
5.852000,107.726192
5.856000,107.298717
5.860000,106.049173
5.864000,104.684540
5.868000,102.728018
5.872000,99.916545
5.876000,96.924216
5.880000,94.046977
5.884000,90.692939
5.888000,84.922019
5.892000,76.158769
5.896000,64.320982
5.900000,55.607055
5.904000,49.326451
5.908000,45.002370
